stu_id,x1sex,x1race,x1stdob,x1txmtscor,x1paredu,x1hhnumber,x1famincome,x1poverty185,x1ses,x1stuedexpct,x1paredexpct,x1region,x4hscompstat,x4evratndclg,x4hs2psmos
15297,2,2,199501,57.6213,7,4,6,0,0.8362,10,10,3,1,1,2
15298,2,2,199507,45.0173,2,3,2,1,-0.7726,10,9,4,1,1,5
15299,1,8,199502,50.2575,2,5,7,0,0.4512,11,8,3,1,0,-7
15300,1,3,199503,52.229,4,2,4,0,0.3355,10,6,4,-8,-8,-8
15301,2,6,199503,59.7807,-8,-8,-8,-8,0.3735,10,-8,4,2,1,3
15302,2,5,199507,55.3683,2,9,3,1,-0.5301,11,10,2,-8,-8,-8
15303,2,5,199501,50.6342,1,6,2,1,-1.2395,2,11,3,1,0,-7
15304,1,6,199505,43.0739,1,5,2,1,-1.0924,11,2,3,-8,-8,-8
15305,2,3,199411,49.9672,-8,-8,-8,-8,-0.3507,8,-8,2,1,1,2
15306,2,8,199411,57.1431,2,3,3,0,-0.7626,9,11,2,1,1,18
15307,1,5,199311,49.0489,2,7,2,1,-1.0229,8,10,3,3,0,-7
15308,1,8,199505,66.1675,4,4,8,0,0.8076,11,11,3,1,1,11
15309,2,8,199508,46.0859,3,6,3,1,-0.422,6,4,2,1,1,0
15310,1,8,199501,56.0471,7,4,8,0,1.8524,10,6,3,1,1,2
15311,2,8,199504,52.2559,2,3,9,0,-0.0467,10,8,3,1,1,3
15312,2,8,199409,44.2092,-8,-8,-8,-8,-0.2313,11,-8,3,-8,-8,-8
15313,2,8,199409,62.1668,4,4,5,0,0.8912,11,6,2,-8,-8,-8
15315,2,2,199505,48.7198,-8,-8,-8,-8,-0.1815,6,-8,2,1,0,-7
15317,1,8,199411,41.3005,2,4,5,0,-0.473,2,2,3,-8,-8,-8
15318,1,8,199505,48.5491,3,2,3,0,0.0885,6,10,3,2,1,26
15319,1,3,199403,43.9188,3,6,3,1,0.2427,10,11,1,1,1,14
15320,1,3,199501,57.0868,-8,-8,-8,-8,-0.3671,10,-8,2,-8,-8,-8
15321,1,3,199509,42.501,4,7,8,0,1.035,11,6,2,1,1,3
15322,1,8,199408,30.9578,2,3,2,1,-0.8623,11,2,2,3,0,-7
15323,1,8,199505,58.5897,5,3,9,0,1.4506,8,8,3,1,1,2
15324,2,8,199507,44.6604,2,4,4,0,-0.4046,6,3,4,-8,-8,-8
15325,1,8,199502,36.6246,2,3,1,1,-1.3184,6,4,2,-8,-8,-8
15327,1,8,199510,52.6669,4,4,6,0,0.9661,8,10,2,1,1,3
15328,1,8,199401,38.4367,4,2,4,0,0.4529,8,11,3,1,0,-7
15329,2,5,199411,47.9518,2,7,2,1,-0.8602,2,6,3,1,1,30
15330,1,8,199500,-8,4,5,7,0,-8,-8,4,4,1,0,-7
15331,2,8,199502,50.5166,1,7,1,1,-1.7526,6,11,3,1,0,-7
15332,1,8,199410,45.3177,4,4,3,0,-0.2601,8,6,4,1,1,3
15334,2,6,199510,56.339,4,4,2,1,0.4495,11,8,2,1,1,3
15335,2,7,199506,45.8853,2,7,2,1,-0.8837,11,10,2,1,0,-7
15336,2,4,199211,43.7106,2,4,1,1,-1.0836,2,6,2,1,1,3
15337,2,6,199411,42.512,3,3,4,0,0.3534,11,6,3,1,1,2
15338,2,5,199409,50.0684,7,4,2,1,0.6489,11,6,2,1,1,3
15339,1,8,199505,62.8495,2,6,4,0,-0.4341,10,8,2,-8,-8,-8
15341,2,5,199509,53.2714,4,4,3,0,-0.303,11,10,3,-8,-8,-8
15342,1,3,199500,-8,-8,-8,-8,-8,-8,-8,-8,4,1,1,0
15343,2,8,199503,50.3463,2,5,3,1,-0.581,4,10,3,1,0,-7
15344,1,5,199505,56.072,-8,-8,-8,-8,-0.2701,6,-8,4,1,1,3
15345,1,6,199601,49.0702,2,4,2,1,-0.7751,10,10,4,1,1,0
15346,1,8,199504,46.1765,4,2,4,0,0.6408,11,5,2,2,0,-7
15347,1,8,199412,46.3394,3,3,3,0,0.0615,11,10,1,1,1,3
15348,1,8,199502,51.746,3,6,5,0,0.0568,11,8,3,1,0,-7
15349,2,8,199411,62.8541,2,4,4,0,-0.2562,8,6,2,1,1,3
15350,1,3,199412,46.994,4,2,8,0,0.7427,6,8,3,1,1,2
15351,2,5,199411,53.7357,1,6,1,1,-1.429,11,4,4,1,1,2
15352,2,8,199412,48.4293,2,4,4,0,0.1969,2,11,3,-8,-8,-8
15353,2,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8
15354,1,8,199403,60.4707,2,5,2,1,-0.3554,6,11,3,1,0,-7
15356,1,8,199411,45.4454,4,3,4,0,0.811,8,4,1,1,1,3
15357,2,3,199508,54.4194,4,3,7,0,1.0925,11,10,3,1,1,2
15358,2,3,199505,30.301,2,4,1,1,-1.2803,8,2,3,1,0,-7
15359,2,8,199505,50.9271,3,3,4,0,0.2047,6,8,3,1,1,2
15360,2,8,199502,48.141,3,4,2,1,-0.5434,8,2,4,1,1,28
15361,1,6,199505,61.3064,5,4,7,0,0.9587,10,10,4,1,1,3
15362,1,8,199410,55.2769,-8,-8,-8,-8,0.687,11,-8,2,-8,-8,-8
15363,1,3,199503,58.5908,2,4,4,0,-0.3372,9,5,1,1,0,-7
15364,1,-9,199200,-8,-8,-8,-8,-8,-8,-8,-8,3,3,0,-7
15365,1,8,199411,40.355,-8,-8,-8,-8,-0.2895,11,-8,3,-8,-8,-8
15366,1,6,199503,63.049,-8,-8,-8,-8,0.9729,10,-8,3,-8,-8,-8
15367,2,3,199502,56.4165,2,3,2,1,-0.9551,10,10,3,-8,-8,-8
15368,1,5,199401,50.4903,2,5,6,0,-0.2985,4,4,3,1,1,14
15369,2,3,199500,-8,2,5,3,1,-8,-8,4,4,1,0,-7
15370,2,3,199411,51.7079,7,3,10,0,1.7086,10,10,3,1,1,2
15371,2,3,199501,57.908,-8,-8,-8,-8,-0.0228,6,-8,3,1,1,2
15372,2,4,199500,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,2
15373,1,8,199412,49.5655,-8,-8,-8,-8,-0.6101,2,-8,4,-8,-8,-8
15374,1,8,199501,74.8414,4,5,7,0,1.4233,11,10,2,1,1,4
15375,1,5,199503,51.2192,2,3,1,1,-0.8001,11,8,3,-8,-8,-8
15376,1,8,-9,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,3
15377,2,3,199510,52.8138,4,4,3,0,-0.002,7,8,3,-8,-8,-8
15378,1,8,199412,45.1419,-8,-8,-8,-8,-0.0743,6,-8,2,1,1,2
15379,2,1,199508,58.971,-8,-8,-8,-8,0.3253,10,-8,2,-8,-8,-8
15380,1,8,199407,56.7105,2,4,3,0,-0.5318,2,6,1,1,0,-7
15382,2,8,199411,46.79,2,4,5,0,-0.1484,4,6,3,1,0,-7
15383,1,8,199504,63.0694,7,5,13,0,2.1428,6,8,3,1,1,3
15384,2,8,199311,28.1617,-8,-8,-8,-8,-0.7633,2,-8,3,-8,-8,-8
15385,2,8,199311,34.9431,4,4,1,1,-0.935,4,6,3,1,0,-7
15386,1,8,199506,54.4923,-8,-8,-8,-8,0.2034,10,-8,3,-8,-8,-8
15387,2,8,199501,31.1007,3,3,9,0,0.271,11,3,2,1,1,3
15388,1,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,2
15389,2,8,199505,48.2498,-8,-8,-8,-8,-0.4516,10,-8,3,-8,-8,-8
15390,2,8,199509,46.8985,2,3,2,1,-0.8837,11,6,1,-8,-8,-8
15391,1,8,199508,34.9091,5,8,8,0,0.9624,2,6,4,1,1,8
15392,2,8,199411,63.813,4,4,7,0,0.8585,11,6,3,1,1,2
15393,2,5,199511,52.0294,5,3,9,0,1.6224,8,8,1,1,1,2
15394,1,8,199502,55.8494,2,5,7,0,0.2038,6,8,3,1,1,3
15395,2,8,199503,47.6876,3,4,2,1,-0.006,6,6,2,1,1,7
15396,1,8,199410,61.888,4,5,3,0,0.5638,6,10,1,1,1,2
15397,1,3,199506,32.5979,-8,-8,-8,-8,-0.795,1,-8,3,-8,-8,-8
15398,1,8,199412,61.8814,2,4,4,0,-0.4257,6,8,2,-8,-8,-8
15400,1,2,199506,49.977,-8,-8,-8,-8,-0.4069,6,-8,1,-8,-8,-8
15401,2,5,199504,34.151,-8,-8,-8,-8,-0.583,2,-8,3,-8,-8,-8
15402,1,8,199408,71.447,2,4,7,0,0.1439,8,8,2,-8,-8,-8
15403,2,8,199500,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,2
15404,2,8,199501,38.5368,2,4,2,1,-1.0669,4,8,3,-8,-8,-8
15405,1,4,199400,-8,-8,-8,-8,-8,-8,-8,-8,2,1,0,-7
15406,1,8,199504,49.7196,5,4,7,0,1.0548,7,6,3,1,1,14
15407,2,3,199501,52.627,2,4,2,1,-1.0862,10,10,3,1,1,2
15408,2,8,199504,63.1746,4,5,7,0,1.4233,8,6,3,1,1,3
15409,2,2,199503,69.8171,2,3,3,0,-0.6927,11,8,3,1,1,2
15410,2,8,199408,45.8201,-8,-8,-8,-8,0.07,2,-8,1,-8,-8,-8
15411,1,8,199505,42.8294,4,5,3,1,0.3351,8,6,3,1,0,-7
15412,1,8,199503,56.2299,3,3,2,1,0.2681,10,11,3,-8,-8,-8
15413,1,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
15414,1,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,4
15415,1,8,199403,64.1784,4,4,4,0,0.0301,9,6,2,1,1,3
15416,1,6,199409,56.3031,2,5,5,0,-0.1893,6,6,1,3,0,-7
15417,2,3,199505,46.7516,3,4,2,1,-0.4321,6,10,1,1,0,-7
15418,2,8,199502,62.8848,4,4,13,0,0.098,10,10,3,-8,-8,-8
15420,2,8,199408,49.9003,2,3,1,1,-1.245,11,4,2,3,0,-7
15421,1,5,199501,51.266,4,3,3,0,-0.0996,6,2,3,1,1,6
15422,2,3,199404,45.3958,5,4,9,0,1.3586,10,8,2,1,1,3
15423,1,6,199504,60.4291,4,3,9,0,1.1652,8,8,4,-8,-8,-8
15424,1,8,199211,47.5635,2,3,2,0,-0.3554,8,2,2,-8,-8,-8
15425,1,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,2,3,0,-7
15426,1,4,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,1,0,-7
15427,1,8,199507,44.2618,4,3,5,0,0.8492,2,6,3,1,1,2
15428,1,8,199507,45.0583,3,7,3,1,0.0186,10,6,3,1,0,-7
15429,2,3,199505,50.459,7,7,13,0,2.5466,11,10,3,1,1,3
15430,2,3,199503,42.129,2,4,1,1,-1.43,6,8,3,1,1,7
15431,1,8,199505,63.979,4,3,6,0,0.2009,10,8,2,1,1,4
15432,2,6,199506,64.2957,7,4,13,0,1.1633,8,10,1,1,1,3
15433,1,6,199507,39.5366,2,5,2,1,-0.8179,8,2,2,3,0,-7
15434,2,8,199503,51.9255,4,5,9,0,0.7687,6,8,2,1,1,2
15435,1,8,199206,46.6668,2,3,3,0,-0.1431,6,6,2,1,1,2
15436,1,8,199506,55.2145,2,5,4,0,-0.4975,6,6,2,1,1,2
15437,2,2,199510,48.3124,4,2,5,0,0.7377,11,6,2,1,1,2
15438,1,8,199412,45.2602,2,3,3,0,-0.4129,6,6,3,1,1,3
15439,2,8,199501,53.0735,2,4,3,0,-0.6655,10,10,2,-8,-8,-8
15440,1,8,199501,61.9695,5,5,8,0,0.8796,8,6,4,1,1,3
15441,1,5,199404,35.5258,-8,-8,-8,-8,-0.4996,11,-8,3,-8,-8,-8
15442,1,8,199502,56.6589,7,7,8,0,1.6995,10,10,3,1,1,3
15443,1,1,199411,42.2562,-8,-8,-8,-8,-0.4758,11,-8,3,2,0,-7
15445,2,8,199503,67.2804,-8,-8,-8,-8,1.0101,8,-8,3,1,1,3
15446,1,8,199508,64.7677,4,6,3,1,0.7917,6,8,3,1,1,3
15447,2,1,199403,26.6595,2,3,2,1,-0.7751,6,11,4,-8,-8,-8
15448,1,5,199400,-8,1,6,3,1,-8,-8,8,3,1,0,-7
15449,1,5,199402,34.5885,2,4,4,0,0.3096,11,2,3,1,1,1
15450,1,8,199507,58.4446,-8,-8,-8,-8,0.752,11,-8,1,1,1,10
15452,1,6,199411,50.8146,3,5,1,1,-0.8724,4,10,3,1,1,3
15453,2,3,199508,61.4309,-8,-8,-8,-8,0.3164,11,-8,4,-8,-8,-8
15454,2,2,199404,48.6478,3,7,6,0,0.4397,11,4,2,1,1,2
15455,2,8,199503,66.4688,4,4,4,0,-0.1742,6,10,3,1,1,2
15456,1,8,199501,70.6466,5,6,3,0,0.8058,6,6,2,1,1,2
15457,1,6,199503,56.2728,-8,-8,-8,-8,0.4113,8,-8,2,1,1,3
15459,2,8,199506,51.9983,3,3,6,0,0.1782,10,6,3,-8,-8,-8
15460,2,2,199501,70.311,7,3,6,0,2.2722,10,10,2,1,1,14
15461,2,2,199412,71.1994,-8,-8,-8,-8,1.2833,6,-8,2,-8,-8,-8
15462,1,8,199506,61.636,-8,-8,-8,-8,0.4545,6,-8,1,1,1,2
15463,1,8,199409,39.4052,3,4,5,0,-0.2744,2,4,2,1,0,-7
15464,1,8,199411,42.8734,2,4,3,0,-0.0775,6,8,2,1,1,4
15465,1,8,199501,58.2285,-8,-8,-8,-8,1.5146,10,-8,2,-8,-8,-8
15466,1,2,199200,-8,-8,-8,-8,-8,-8,-8,-8,3,3,1,30
15467,1,8,199505,64.1554,7,4,8,0,1.7811,8,10,4,1,1,3
15469,1,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8
15470,1,8,199504,48.6968,2,4,3,0,-0.4843,6,10,3,-8,-8,-8
15471,1,5,199307,40.3756,2,4,3,0,-0.7701,2,11,3,3,0,-7
15472,1,4,199500,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,3
15473,1,5,199507,59.2989,2,5,4,0,0.3674,6,10,3,1,1,3
15474,1,8,199504,64.9836,2,3,6,0,0.5209,6,4,4,1,1,3
15475,2,6,199506,49.2203,2,6,5,0,0.0432,6,10,3,1,1,15
15476,2,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,5
15477,2,8,199507,47.4881,5,9,13,0,1.2556,10,10,2,1,1,3
